ecg_ts,ecg,bpm,leadOff
83307,4095,0,0
83313,0,0,1
83327,4095,0,0
83333,0,0,1
83340,0,0,0
83346,4095,0,0
83351,0,0,1
83358,0,0,0
83368,4095,0,0
83375,0,0,1
83381,0,0,0
83387,4095,0,0
83392,0,0,1
83399,0,0,0
83405,2736,0,0
83412,214,0,0
83426,4095,0,0
83432,0,0,1
83439,0,0,0
83445,2784,0,0
83451,0,0,0
83457,0,0,0
83463,0,0,0
83475,0,0,0
83482,0,0,0
83488,4095,0,0
83493,0,0,1
83500,0,0,0
83507,2500,0,0
83519,0,0,0
83526,4095,0,0
83531,0,0,1
83538,0,0,0
83544,0,0,0
83550,0,0,0
83556,0,0,0
83562,0,0,0
83574,0,0,1
83581,0,0,0
83588,2551,0,0
83593,0,0,1
83600,0,0,0
83606,4095,0,0
83612,165,0,0
83627,2535,0,0
83633,0,0,1
83640,0,0,0
83646,4095,0,0
83651,16,0,0
83658,0,0,0
83664,3568,0,0
83676,0,0,0
83683,0,0,0
83689,2559,113,0
83694,0,0,1
83701,0,0,0
83707,4095,0,0
83714,0,0,1
83730,0,0,0
83736,0,0,0
83742,0,0,0
83748,4095,0,0
83754,0,0,1
83760,0,0,0
83772,0,0,1
83779,0,0,0
83786,4095,0,0
83791,0,0,1
83798,0,0,0
83804,0,0,0
83810,0,0,0
83817,0,0,0
83832,0,0,1
83854,0,0,1
83861,0,0,0
83868,4095,0,0
83873,0,0,1
83880,0,0,0
83891,0,0,1
83898,0,0,0
83905,53,0,0
83911,0,0,0
83917,0,0,1
83924,657,0,0
83931,0,0,0
83937,0,0,0
83952,0,0,0
83959,0,0,0
83966,4085,0,0
83971,0,0,1
83978,0,0,0
83984,71,0,0
83995,0,0,1
84002,122,0,0
84009,0,0,1
84016,0,0,0
84024,4095,0,0
84030,0,0,1
84037,0,0,0
84043,174,0,0
84055,0,0,1
84063,211,0,0
84070,0,0,1
84076,0,0,0
84082,288,0,0
84088,4095,0,0
84093,0,0,1
84107,4095,0,0
84113,0,0,1
84120,0,0,0
84128,2065,0,0
84134,0,0,1
84141,0,0,0
84151,0,0,1
84158,0,0,0
84165,2738,0,0
84171,0,0,1
84177,0,0,0
84183,2830,0,0
84189,0,0,1
84194,0,0,1
84209,2443,0,0
84216,0,0,0
84222,2913,0,0
84231,2657,0,0
84238,0,0,0
84244,2765,0,0
84250,0,0,1
84259,0,0,0
84266,4095,0,0
84271,0,0,1
84278,0,0,0
84284,4095,0,0
84290,0,0,1
84296,0,0,0
84306,4095,0,0
84313,0,0,1
84319,0,0,0
84325,4095,0,0
84332,0,0,1
84339,1280,0,0
84345,4095,0,0
84350,459,0,0
84363,2926,0,0
84370,0,0,1
84376,0,0,0
84382,1150,0,0
84388,4095,0,0
84393,0,0,1
84400,1211,0,0
84406,4095,0,0
84418,0,0,0
84426,4095,0,0
84431,0,0,1
84440,1142,0,0
84447,4095,0,0
84452,0,0,1
84464,4095,0,0
84471,0,0,1
84477,0,0,0
84483,2270,0,0
84489,2592,0,0
84494,0,0,1
84501,771,0,0
84507,4095,0,0
84520,646,0,0
84529,4095,0,0
84538,0,0,0
84545,4095,0,0
84550,0,0,1
84557,0,0,0
84563,2064,0,0
84569,2738,0,0
84581,1981,0,0
84589,2549,0,0
84594,0,0,1
84601,0,0,0
84607,4095,0,0
84612,0,0,1
84619,0,0,0
84625,4095,0,0
84640,0,0,0
84647,4095,0,0
84652,0,0,1
84659,0,0,0
84665,4095,0,0
84670,0,0,1
84677,0,0,0
84690,1687,0,0
84697,0,0,0
84703,1584,0,0
84709,0,0,1
84714,0,0,1
84721,0,0,0
84727,4095,0,0
84733,0,0,1
84745,4095,0,0
84752,0,0,1
84758,0,0,0
84764,4095,0,0
84770,0,0,1
84776,0,0,0
84788,2078,0,0
84795,0,0,1
84801,0,0,0
84807,4095,0,0
84812,0,0,1
84819,0,0,0
84825,4095,0,0
84830,0,0,1
84849,0,0,1
84856,0,0,0
84862,2622,0,0
84868,2297,0,0
84873,0,0,1
84880,384,0,0
84886,4095,0,0
84891,0,0,1
84903,4095,0,0
84910,0,0,1
84916,0,0,0
84922,0,0,0
84928,2013,0,0
84933,0,0,1
84940,0,0,0
84948,2274,0,0
84961,0,0,0
84968,2041,0,0
84973,0,0,1
84980,0,0,0
84986,4095,0,0
84991,0,0,1
84998,0,0,0
85011,0,0,1
85017,0,0,0
85023,1997,0,0
85029,1971,0,0
85035,0,0,1
85041,0,0,0
85049,1716,0,0
85062,0,0,0
85070,0,0,1
85076,0,0,0
85082,1584,0,0
85088,1350,0,0
85093,0,0,1
85100,0,0,0
85111,0,0,1
85119,0,0,0
85126,4095,0,0
85131,0,0,1
85138,0,0,0
85144,4095,0,0
85151,0,0,1
85165,4095,0,0
85171,0,0,1
85178,0,0,0
85184,2428,0,0
85190,0,0,1
85196,0,0,0
85208,3948,115,0
85215,0,0,1
85221,0,0,0
85227,4095,0,0
85232,0,0,1
85239,0,0,0
85245,4095,0,0
85254,0,0,1
85267,4095,0,0
85274,0,0,1
85280,0,0,0
85286,3572,0,0
85291,0,0,1
85298,0,0,0
85304,4095,0,0
85315,0,0,0
85323,2559,0,0
85330,1806,0,0
85336,0,0,0
85342,2548,0,0
85348,1594,0,0
85357,0,0,0
85364,2531,0,0
85377,0,0,0
85398,0,0,0
85405,4095,0,0
85410,0,0,1
85422,1677,0,0
85431,0,0,1
85437,0,0,0
85443,2320,0,0
85449,0,0,1
85458,0,0,0
85465,4095,0,0
85470,0,0,1
85481,0,0,0
85488,1327,0,0
85493,0,0,1
85500,0,0,0
85506,3457,0,0
85512,0,0,1
85519,0,0,0
85529,1294,0,0
85536,0,0,0
85542,0,0,0
85548,1056,0,0
85554,0,0,1
85562,0,0,0
85569,1120,0,0
85582,2610,0,0
85589,1011,0,0
85595,0,0,1
85601,0,0,0
85607,3173,0,0
85612,0,0,1
85619,0,0,0
85633,0,0,1
85640,0,0,0
85647,3211,0,0
85652,0,0,1
85659,0,0,0
85668,3190,0,0
85675,0,0,1
85687,3203,0,0
85694,0,0,1
85700,0,0,0
85706,3277,0,0
85711,0,0,1
85718,0,0,0
85724,2752,0,0
85729,980,117,0
85741,2037,0,0
85748,954,0,0
85754,0,0,1
85760,0,0,0
85767,706,0,0
85775,0,0,1
85781,0,0,0
85792,0,0,1
85801,3138,0,0
85808,912,0,0
85813,0,0,1
85820,0,0,0
85826,3215,0,0
85831,0,0,1
85838,0,0,0
85850,769,0,0
85857,0,0,0
85864,4095,0,0
85871,0,0,1
85878,0,0,0
85884,4095,0,0
85889,0,0,1
85902,3637,0,0
85910,907,0,0
85916,0,0,0
85922,0,0,0
85928,845,0,0
85933,0,0,0
85940,0,0,0
85946,3114,0,0
85959,0,0,0
85966,3148,0,0
85973,0,0,1
85980,0,0,0
85987,3195,0,0
85992,0,0,1
86006,3216,0,0
86013,0,0,1
86019,0,0,0
86025,4095,0,0
86030,0,0,1
86037,0,0,0
86043,3399,0,0
86049,816,0,0
86062,3363,0,0
86071,0,0,1
86078,0,0,0
86084,4095,0,0
86089,0,0,1
86096,0,0,0
86105,3328,0,0
86113,0,0,1
86119,0,0,0
86125,4095,0,0
86130,0,0,1
86137,0,0,0
86143,3254,0,0
86149,394,0,0
86161,0,0,0
86168,597,0,0
86176,0,0,0
86183,3558,0,0
86189,541,0,0
86195,0,0,0
86207,2985,0,0
86214,0,0,0
86220,0,0,0
86226,2986,0,0
86231,0,0,1
86238,0,0,0
86244,4095,117,0
86255,0,0,0
86263,3948,0,0
86269,443,0,0
86277,0,0,0
86284,4095,0,0
86289,0,0,1
86296,0,0,0
86308,302,0,0
86315,0,0,0
86321,0,0,0
86327,2800,0,0
86332,0,0,1
86339,0,0,0
86345,4095,0,0
86356,0,0,0
86363,3843,0,0
86369,435,0,0
86375,0,0,0
86384,4095,0,0
86390,885,0,0
86397,0,0,0
86410,0,0,1
86417,0,0,0
86423,3872,0,0
86429,310,0,0
86435,0,0,0
86441,0,0,0
86447,2754,0,0
86457,0,0,0
86464,4095,0,0
86469,0,0,1
86476,0,0,0
86483,4095,0,0
86489,159,0,0
86496,0,0,0
86507,369,0,0
86514,0,0,0
86520,0,0,0
86526,2611,0,0
86531,0,0,1
86538,0,0,0
86544,4095,0,0
86557,0,0,0
86564,3682,0,0
86569,58,0,0
86576,0,0,0
86586,4095,0,0
86592,0,0,1
86599,0,0,0
86609,0,0,0
86624,4095,0,0
86631,144,0,0
86637,0,0,0
86643,7,0,0
86649,0,0,0
86655,0,0,0
86661,0,0,0
86673,0,0,0
86680,0,0,0
86687,2582,0,0
86694,0,0,0
86700,0,0,0
86706,2512,0,0
86711,0,0,1
86725,4095,0,0
86731,0,0,1
86738,0,0,0
86744,4095,0,0
86749,0,0,1
86756,0,0,0
86763,4095,116,0
86772,0,0,1
86781,47,0,0
86788,2501,0,0
86795,0,0,0
86801,80,0,0
86807,2480,0,0
86812,0,0,1
86824,4095,0,0
86832,0,0,1
86838,0,0,0
86844,4095,0,0
86849,0,0,1
86856,0,0,0
86862,4095,0,0
86872,0,0,1
86881,4095,0,0
86889,0,0,1
86897,0,0,0
86904,4095,0,0
86909,0,0,0
86916,0,0,0
86928,2421,0,0
86936,0,0,0
86943,4095,0,0
86948,0,0,1
86955,0,0,0
86961,176,0,0
86967,2281,0,0
86980,311,0,0
86986,2256,0,0
86994,0,0,0
87001,4095,0,0
87008,0,0,1
87015,0,0,0
87024,3871,0,0
87031,0,0,1
87037,0,0,0
87043,4095,0,0
87048,0,0,1
87055,0,0,0
87061,271,0,0
87067,2224,0,0
87080,0,0,0
87087,2201,0,0
87096,0,0,0
87103,4095,0,0
87108,0,0,1
87115,0,0,0
87125,3924,0,0
87132,0,0,1
87138,0,0,0
87144,3922,0,0
87149,0,0,1
87156,0,0,0
87162,4095,0,0
87173,0,0,1
87180,432,0,0
87187,0,0,1
87193,0,0,1
87199,0,0,0
87206,1920,0,0
87211,0,0,1
87225,4095,0,0
87232,0,0,1
87238,0,0,0
87244,3856,0,0
87249,0,0,1
87256,0,0,0
87263,400,0,0
87273,0,0,1
87281,505,0,0
87287,2002,0,0
87293,0,0,1
87302,560,0,0
87309,0,0,1
87315,0,0,0
87326,3744,0,0
87333,0,0,1
87339,0,0,0
87345,3814,0,0
87350,0,0,1
87357,0,0,0
87363,4095,0,0
87368,0,0,1
87381,4095,0,0
87388,1869,0,0
87394,0,0,0
87401,4095,0,0
87410,0,0,1
87416,0,0,0
87426,3520,0,0
87433,0,0,1
87439,0,0,0
87445,3712,0,0
87450,0,0,1
87457,0,0,0
87463,4095,0,0
87468,0,0,1
87479,0,0,0
87486,3775,0,0
87491,0,0,1
87498,0,0,0
87506,3429,0,0
87513,0,0,1
87519,0,0,0
87532,0,0,1
87539,0,0,0
87545,3614,0,0
87550,0,0,1
87557,0,0,0
87563,4095,0,0
87568,0,0,1
87575,0,0,0
87586,3610,0,0
87593,0,0,1
87599,739,0,0
87608,1634,0,0
87614,0,0,0
87620,376,0,0
87626,1279,0,0
87639,0,0,0
87646,1467,0,0
87651,0,0,1
87658,0,0,0
87664,3328,0,0
87669,0,0,1
87676,0,0,0
87682,4095,0,0
87693,0,0,1
87700,933,0,0
87707,0,0,1
87713,0,0,0
87720,470,0,0
87726,1110,0,0
87731,0,0,1
87742,4095,0,0
87751,0,0,1
87757,0,0,0
87763,4095,0,0
87768,0,0,1
87775,0,0,0
87781,877,0,0
87787,1408,116,0
87800,0,0,0
87808,1392,0,0
87815,0,0,0
87822,4095,0,0
87828,1125,0,0
87834,0,0,0
87840,752,0,0
87846,1226,0,0
87857,0,0,0
87864,3366,0,0
87869,0,0,1
87876,0,0,0
87882,973,0,0
87888,0,0,1
87894,0,0,0
87906,3123,0,0
87913,0,0,1
87922,957,0,0
87928,0,0,1
87935,0,0,0
87941,830,0,0
87947,1023,0,0
87960,1317,0,0
87967,1276,0,0
87973,0,0,1
87979,0,0,0
87985,4095,0,0
87990,0,0,1
87997,0,0,0
88006,3024,0,0
88020,0,0,0
88067,0,0,1
88076,0,0,0
88083,4095,0,0
88089,0,0,1
88096,0,0,0
88102,4095,0,0
88108,942,0,0
88114,0,0,1
88121,4095,0,0
88133,0,0,1
88140,1226,0,0
88147,0,0,1
88153,0,0,1
88159,0,0,0
88165,2672,0,0
88170,0,0,1
88177,0,0,0
88189,0,0,1
88196,0,0,0
88202,4095,0,0
88207,0,0,1
88214,0,0,0
88230,0,0,1
88237,0,0,0
88244,2743,0,0
88249,0,0,1
88256,0,0,0
88262,971,0,0
88267,0,0,1
88279,0,0,0
88288,0,0,1
88295,0,0,0
88301,1592,0,0
88307,903,116,0
88313,0,0,1
88319,0,0,0
88327,476,0,0
88340,0,0,0
88347,0,0,1
88353,0,0,1
88359,0,0,0
88365,2589,0,0
88370,0,0,1
88377,0,0,0
88383,4095,0,0
88394,0,0,1
88402,1527,0,0
88408,0,0,1
88414,0,0,0
88420,1279,0,0
88428,540,0,0
88435,0,0,0
88441,1664,0,0
88454,0,0,0
88461,1807,0,0
88467,0,0,1
88473,0,0,1
88479,0,0,0
88485,4095,0,0
88490,0,0,1
88505,4095,0,0
88513,0,0,1
88519,0,0,0
88525,2496,0,0
88532,0,0,1
88539,0,0,0
88545,2485,0,0
88550,0,0,1
88564,4095,0,0
88570,0,0,1
88577,0,0,0
88583,4095,0,0
88588,0,0,1
88595,0,0,0
88601,229,0,0
88612,0,0,1
88619,0,0,0
88625,548,0,0
88632,0,0,1
88639,0,0,0
88646,0,0,0
88651,0,0,1
88658,0,0,0
88669,0,0,1
88676,0,0,0
88682,4095,0,0
88687,0,0,1
88694,0,0,0
88700,0,0,0
88706,265,0,0
88718,0,0,0
88725,2559,0,0
88732,0,0,1
88741,3356,0,0
88748,0,0,0
88754,0,0,0
88760,1936,0,0
88766,2540,0,0
88780,0,0,0
88788,0,0,1
88794,0,0,0
88800,2031,0,0
88806,2505,0,0
88811,0,0,0
88824,4095,116,0
88832,0,0,1
88839,0,0,0
88846,313,0,0
88852,0,0,0
88858,0,0,0
88864,2559,0,0
88869,0,0,1
88882,4095,0,0
88890,0,0,1
88896,0,0,0
88902,3934,0,0
88907,0,0,1
88914,0,0,0
88920,2215,0,0
88931,0,0,1
88940,0,0,0
88947,256,0,0
88953,0,0,0
88959,0,0,0
88965,2291,0,0
88970,0,0,1
88977,0,0,0
88989,0,0,1
88996,0,0,0
89003,2442,0,0
89009,0,0,1
89015,0,0,0
89021,2349,0,0
89027,160,0,0
89038,0,0,0
89050,0,0,1
89057,0,0,0
89063,4095,0,0
89068,0,0,1
89075,0,0,0
89081,2559,0,0
89087,89,0,0
89099,0,0,0
89106,129,0,0
89112,0,0,0
89118,0,0,0
89124,2128,0,0
89129,0,0,1
89136,0,0,0
89149,0,0,1
89156,0,0,0
89163,4095,0,0
89168,0,0,1
89175,0,0,0
89181,2640,0,0
89187,0,0,0
89193,0,0,0
89205,2263,0,0
89212,0,0,0
89218,0,0,0
89224,4095,0,0
89229,0,0,1
89236,0,0,0
89242,3888,0,0
89255,0,0,0
89262,4095,0,0
89267,0,0,0
89274,0,0,0
89280,2468,0,0
89286,0,0,0
89292,0,0,0
89305,2036,0,0
89312,0,0,0
89318,0,0,0
89324,4095,0,0
89329,0,0,1
89336,0,0,0
89350,0,0,1
89359,2192,0,0
89366,0,115,0
89372,0,0,0
89378,0,0,0
89384,1987,0,0
89389,0,0,1
89396,0,0,0
89409,0,0,1
89417,0,0,0
89424,2227,0,0
89429,0,0,1
89436,0,0,0
89442,3551,0,0
89449,0,0,1
89458,0,0,0
89469,0,0,1
89476,0,0,0
89482,4054,0,0
89487,0,0,1
89494,0,0,0
89500,2675,0,0
89507,0,0,1
89518,0,0,0
89525,3846,0,0
89530,0,0,1
89537,0,0,0
89543,2989,0,0
89549,0,0,1
89555,0,0,0
89567,1652,0,0
89574,0,0,0
89581,0,0,0
89587,0,0,0
89593,0,0,0
89599,0,0,0
89605,0,0,0
89610,0,0,1
89624,1187,0,0
89631,0,0,1
89637,0,0,0
89643,1225,0,0
89649,0,0,1
89657,0,0,0
89664,1616,0,0
89669,0,0,1
89683,3836,0,0
89688,0,0,1
89695,0,0,0
89701,2805,0,0
89707,0,0,0
89713,0,0,0
89719,0,0,0
89734,0,0,0
89741,3165,0,0
89746,0,0,0
89753,0,0,0
89759,0,0,0
89766,0,0,0
89772,0,0,0
89778,0,0,0
89791,0,0,0
89798,0,0,0
89804,1998,0,0
89809,0,0,1
89816,0,0,0
89822,3607,0,0
89827,0,0,1
89840,394,0,0
89847,0,0,1
89853,0,0,0
89862,2314,0,0
89868,0,0,1
89875,0,0,0
89881,3634,114,0
89892,0,0,0
89900,0,0,0
89907,0,0,1
89913,0,0,0
89919,0,0,0
89925,1731,0,0
89930,0,0,1
89937,0,0,0
89949,0,0,1
89956,0,0,0
89965,3215,0,0
89972,0,0,0
89978,0,0,0
89984,1525,0,0
89996,0,0,0
90003,3485,0,0
90010,0,0,1
90016,0,0,0
90022,3239,0,0
90027,0,0,1
90034,0,0,0
90040,3632,0,0
90053,0,0,0
90060,3549,0,0
90067,0,0,1
90074,0,0,0
90080,0,0,0
90086,0,0,1
90092,0,0,0
90098,0,0,0
90110,0,0,1
90117,0,0,0
90123,1071,0,0
90128,0,0,1
90135,0,0,0
90141,1914,0,0
90146,0,0,1
90162,1472,0,0
90169,0,0,1
90176,0,0,0
90182,1380,0,0
90187,0,0,1
90194,0,0,0
90200,0,0,0
90210,0,0,1
90217,0,0,0
90224,305,0,0
90229,0,0,1
90236,0,0,0
90242,3021,0,0
90247,0,0,1
90254,0,0,0
90266,1481,0,0
90273,0,0,0
90280,3614,0,0
90286,0,0,1
90292,0,0,0
90298,0,0,0
90304,1173,0,0
90317,0,0,0
90324,1423,0,0
90329,0,0,1
90336,0,0,0
90342,2059,0,0
90347,0,0,1
90360,3504,0,0
90367,0,0,1
90373,0,0,0
90381,3293,0,0
90386,0,0,1
90393,0,0,0
90399,206,0,0
90405,0,0,1
90416,0,0,0
90423,2647,0,0
90428,0,0,1
90435,0,0,0
90441,3395,0,0
90446,0,0,1
90453,0,0,0
90466,0,0,1
90473,0,0,0
90482,3351,0,0
90488,0,0,1
90495,0,0,0
90501,4095,0,0
90506,0,0,1
90520,4095,0,0
90526,0,0,1
90533,0,0,0
90539,349,0,0
90545,1152,0,0
90551,0,0,1
90561,4095,0,0
90569,0,0,1
90579,1159,0,0
90586,0,0,1
90591,0,0,0
90598,0,0,0
90604,3047,0,0
90613,0,0,0
90620,4095,0,0
90626,1385,0,0
90632,0,0,0
90638,0,0,0
90644,3014,0,0
90649,0,0,1
90662,3099,0,0
90669,0,0,1
90675,0,0,0
90682,4095,0,0
90688,0,0,1
90695,0,0,0
90701,4095,0,0
90711,0,0,1
90719,814,0,0
90726,0,0,1
90732,0,0,0
90738,432,0,0
90744,801,0,0
90749,0,0,1
90756,0,0,0
90769,0,0,1
90776,0,0,0
90784,3201,0,0
90791,0,0,1
90797,0,0,0
90803,3102,0,0
90812,0,0,1
90819,4095,0,0
90826,0,0,1
90832,0,0,0
90838,836,0,0
90844,1214,0,0
90849,0,0,1
90862,2848,0,0
90870,0,0,1
90876,0,0,0
90885,981,0,0
90893,0,0,0
90899,569,0,0
90905,496,0,0
90913,0,0,0
90920,3376,114,0
90926,415,114,0
90932,0,0,0
90938,0,0,0
90944,0,0,0
90949,0,0,1
90956,0,0,0
90968,0,0,1
90975,0,0,0
90981,2549,0,0
90987,0,0,1
90994,0,0,0
91000,321,0,0
91013,0,0,0
91021,3001,0,0
91027,0,0,1
91034,0,0,0
91040,336,0,0
91046,0,0,1
91052,0,0,0
91064,0,0,0
91071,0,0,1
91077,0,0,0
91083,0,0,0
91090,0,0,1
91097,0,0,0
91104,1867,0,0
91114,0,0,0
91121,3220,0,0
91127,0,0,1
91134,0,0,0
91140,2999,0,0
91145,0,0,1
91152,0,0,0
91164,576,0,0
91171,0,0,1
91177,0,0,0
91183,610,0,0
91192,0,0,0
91199,975,0,0
91205,0,0,1
91214,0,0,0
91222,2790,0,0
91228,0,0,1
91235,0,0,0
91241,4095,0,0
91246,0,0,1
91253,0,0,0
91259,1296,0,0
91272,0,0,0
91279,1454,0,0
91285,0,0,1
91292,0,0,0
91301,2485,0,0
91315,0,0,0
91322,2902,0,0
91328,0,0,1
91335,0,0,0
91341,4095,0,0
91346,0,0,1
91353,0,0,0
91365,441,0,0
91372,0,0,0
91378,1575,0,0
91384,624,0,0
91390,0,0,1
91397,0,0,0
91404,502,0,0
91414,0,0,0
91421,4095,0,0
91427,0,0,1
91434,0,0,0
91440,3997,114,0
91446,213,114,0
91452,0,0,0
91465,0,0,1
91473,0,0,0
91480,4095,0,0
91485,0,0,1
91492,0,0,0
91500,1712,0,0
91507,0,0,1
91513,0,0,0
91527,0,0,1
91534,0,0,0
91540,4095,0,0
91546,614,0,0
91552,0,0,0
91558,1175,0,0
91564,0,0,0
91574,0,0,0
91613,0,0,0
91620,4095,0,0
91625,0,0,1
91632,0,0,0
91638,2023,0,0
91644,575,0,0
91660,4095,0,0
91668,0,0,1
91675,0,0,0
91681,3680,0,0
91686,0,0,1
91693,0,0,0
91699,1814,0,0
91705,0,0,0
91719,2227,0,0
91725,0,0,1
91732,0,0,0
91738,1853,0,0
91744,166,0,0
91749,0,0,1
91756,0,0,0
91768,0,0,1
91775,0,0,0
91781,4095,0,0
91786,0,0,1
91793,0,0,0
91799,2075,0,0
91807,0,0,1
91821,2322,0,0
91827,0,0,1
91834,0,0,0
91840,2015,0,0
91845,0,0,1
91852,0,0,0
91865,128,0,0
91872,0,0,0
91878,1773,0,0
91884,0,0,0
91889,0,0,1
91896,0,0,0
91902,0,0,0
91909,0,0,1
91922,352,0,0
91933,0,0,0
91940,25,0,0
91945,0,0,0
91952,0,0,0
91958,142,0,0
91964,0,0,0
91979,3061,114,0
91987,0,114,0
91993,0,0,0
91999,1746,0,0
92005,0,0,0
92013,0,0,0
92020,2190,0,0
92031,0,0,0
92039,2445,0,0
92045,117,0,0
92051,0,0,1
92057,0,0,0
92063,2102,0,0
92068,0,0,1
92075,0,0,0
92089,0,0,1
92097,0,0,0
92104,0,0,0
92111,0,0,0
92120,3737,0,0
92126,0,0,1
92133,0,0,0
92142,4095,0,0
92149,0,0,1
92155,0,0,0
92161,4095,0,0
92166,0,0,1
92173,0,0,0
92179,1718,0,0
92185,0,0,0
92199,2274,0,0
92207,0,0,1
92213,0,0,0
92219,2958,0,0
92225,0,0,1
92232,0,0,0
92238,2322,0,0
92244,0,0,0
92254,0,0,0
92261,4095,0,0
92266,0,0,1
92273,0,0,0
92279,2374,0,0
92285,0,0,0
92291,0,0,0
92304,1885,0,0
92312,0,0,0
92319,2190,0,0
92327,0,0,0
92333,0,0,0
92339,2384,0,0
92345,0,0,0
92351,0,0,0
